Original_Entry_ID,pXC50,Gene_Symbol,SMILES
CHEMBL179577,7.35,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(NCC4=CC=CC=C4)C=C3
CHEMBL1997617,7.5,EGFR,O(C1=CC=C(C=2C=3C(N(C2)C4CCC(N5CCN(CC5)C)CC4)=NC=NC3N)C=C1)C6=CC=CC=C6
CHEMBL335012,5.09,EGFR,[C@]12(N3C4=C5C(C6=C(N5[C@@H](O1)C[C@@H]([C@@H]2OC)N(C(C7=CN=CC=C7)=O)C)C=CC=C6)=C8C(=C4C9=C3C=CC=C9)CNC8=O)C
CHEMBL417420,8.54,EGFR,C=12C(=NC=NC1C=NC(=N2)NCCCN3CCOCC3)NC4=CC(Br)=CC=C4
CHEMBL597569,7.98,EGFR,C=1(C=C2C(=NC=NC2=CC1OCCOC)NC=3C=CC(F)=C(Cl)C3)OCCCCCCC(=NO)O
CHEMBL279481,4.54,EGFR,C=12C3=C(C=4C=CC=C(C4N3)O)C5=C(C1C=6C=CC=C(C6N2)O)C(NC5=O)=O
44564360,9.11014,EGFR,ClC=1C=C(NC2=NC=NC=3C2C(=NC3)NC(=O)C=C)C=CC1F
CHEMBL516022,9.32,EGFR,N(C=1C=2C(N=CNC2NC3=CC(C=CC3)=C)=CN1)C(=O)C=C
CHEMBL2437293,5.33,EGFR,N1(C(=CSC1=N)C2=CC=CC=C2)CC(N3CCN(CC3)C4=CC=CC=C4)=O
CHEMBL2006580,6.5,EGFR,ClC=1C2=C(SC1)N=CN=C2NC=3C=CC(O)=CC3
CHEMBL2348865,5.6,EGFR,C1(=CC=C(C=C1)C2=CN=C3C(=N2)N(C(=N3)O)CCC4CCOCC4)C=5NN=CN5
CHEMBL1169856,5.28,EGFR,C1C(C2=CC(=C(C=C2)C)C)=NN(C(N)=S)C1C3=CC=CC=C3F
CHEMBL309334,5.6,EGFR,C1(=C(C=CC(=C1)/C=C(\C#N)/C(C(C#N)C#N)=N)O)O
CHEMBL93284,6.27,EGFR,N(C1=CC=2N=CN=C(C2C=C1)NC=3C=C(I)C=CC3)(=O)=O
CHEMBL1965589,5.7,EGFR,FC=1C(C=2N=C3N(C2C4=NC(=NC=C4)NCC5(O)CC5)C=CN=C3C)=CC=C(F)C1
CHEMBL200174,7.6,EGFR,C1=CC(C(=O)NC2=CC=CC(OC3=CC=CC=C3)=C2)=C(O)C=C1NC(C=C)=O
CHEMBL96065,9.05,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(I)C=CC3
46854893,6.34486,EGFR,BrC=1C2=C(N[C@@H](C3=CC=CC=C3)CO)N=CN=C2OC1C4=CC=CC=C4
CHEMBL2004419,7.2,EGFR,S1C=2N(C(C=3C=C4N(C(=NC4=C(F)C3)N)CC(C)C)=C(N2)C5=CC=C(F)C=C5)C=C1
72191668,7.4437,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OCCCN4CC5(OCC5)C4)=C(OC)C3)C=CC1F
CHEMBL1994538,5.7,EGFR,FC(F)(F)C1=C2N=CC=C(NC(=O)NC=3N=CC=NC3)C2=CC=C1
46239453,9.55284,EGFR,BrC=1C=C(NC2=NC=NC=3C2=CC(NC(=O)CCN(C)C)=CC3)C=CC1
CHEMBL109259,4.05,EGFR,C=1(C=2C(=CC(=C(C2)OC)OC)C(=CN1)C#N)NC3=CC(Cl)=CC=C3
CHEMBL2437471,8.28,EGFR,C1=CC(=CC=C1NC2=NC3=C(C=N2)N=C(C(N3C4=CC=CC(=C4)NC(=O)C=C)=O)C)OC
57395705,5.64207,EGFR,BrC1=CC=C(C2N(N=C(C2)C=3C=CC(Cl)=CC3)C=4SC=C(O)N4)C=C1
CHEMBL201089,5.02,EGFR,O1C2=C3C=CC=CC3=C(OCCN4CCOCC4)C(=C2C=5C(C6=CC=CC=C6C(C51)=O)=O)C(=O)OC
CHEMBL223460,5.7,EGFR,S(=NC1=C(C=C2C(OCCCCCOC=3N=C(NC(=O)N2)C=NC3C#N)=C1)Cl)(C)(O)=O
CHEMBL1760035,6.07,EGFR,C=1C(=CC(=C(OC)C1OC)OC)NC2=NC(=CC=N2)NC3=CC4=C(N=C3)C=CC=C4
CHEMBL31630,7.7,EGFR,C=1(N=C2C(=NC=NC2=CC1OCCCN3CCOCC3)NC=4C=C(Cl)C(=CC4)F)N(C(C=C)=O)C
CHEMBL460736,8.07,EGFR,N1=CC=C(NC=2C=CC=C(Br)C2)C=3C1=CN=C(C3)NC(CC=CN(C)N)=O
CHEMBL1242658,4.81,EGFR,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)F)C2C1N)[C@@H]4CCNC4
CHEMBL1242657,5.06,EGFR,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)F)C2C1N)[C@H]4CCNC4
CHEMBL91914,4.92,EGFR,N(C1=CC=2N=CN=C(C2C=C1)NC3=CC=CC=C3)(=O)=O
CHEMBL448628,6.09,EGFR,N=1C(N)=C2C(=NC1)N(N=C2C3=CC4=C(C=C3)N=C(N4)CC5=CC=CC=C5OC)[C@H]6CC[C@H](N7CCN(CC7)C(N(C)C)=O)CC6
25218691,6.09259,EGFR,O=C(N1CCN(C2CCC(N3N=C(C=4C3=NC=NC4N)C5=CC=6NC(=NC6C=C5)CC=7C(OC)=CC=CC7)CC2)CC1)N(C)C
CHEMBL14874,6.08,EGFR,C(CCN(CC=S(O)(=C)O)C)OC1=CC=C2C(C(=NC=N2)NC3=CC=C(C=C3)OCC4=CC=CC=C4)=C1
73354056,7.90309,EGFR,ClC1=CC(NC2=NC=NC3=C2C=C(C=4OC(CN5CCN(CC5)C)=CC4)C=C3)=CC=C1OCC6=CC(F)=CC=C6
CHEMBL54474,6.03,EGFR,C=12C(=C(NC3=CC(Br)=CC=C3)N=CN1)C=CC(=N2)N
CHEMBL245869,7.14,EGFR,C1=CC(COC2CCNCC2)=C3C(=NC=NN13)NC=4C=C5C=NN(C5=CC4)CC6=CC(=CC=C6)F
CHEMBL69964,6.68,EGFR,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C(N5CCN(CC5)C)=O)=C(C4)C
56954429,5.04096,EGFR,BrC1=CC(F)=C(NC2=NC=NC=3C2=CC(OCCN(CC)CC)=C(OC)C3)C=C1
CHEMBL1970189,5.7,EGFR,ClC=1C(C2C=3C(OC(=N)C2C#N)=NNC3C)=CC=CC1
CHEMBL176891,8.88,EGFR,C=12C(=NC=NC1C=C3N=CN(C3=C2)CCN(C)C)NC4=CC(Br)=CC=C4
CHEMBL255871,8.1,EGFR,C1=CC(NC2=NC=NC(=C2/C=N/OC)N)=CC=3C=NN(C31)CC=4C=C(C=CC4)F
CHEMBL1830129,4.64,EGFR,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC=C2)=O
CHEMBL2029699,5.07,EGFR,C=1(C)C(Cl)=CC(=CC1)N2NC(=O)/C(=C/C3=CC=C(C=C3)OCC4=CC=CC=C4)/C2=O
CHEMBL119156,5.47,EGFR,C(=C/C=1C=C(CSC=2N=CC=CC2)C(=C(C1)OC)O)(\C(=O)N)/C#N
CHEMBL1944641,4.09,EGFR,N1(C(SCC(NC=2C(=CC=CC2)Cl)=O)=NC=3SC(=C(C3C1=O)C)C)C=4C=CC(=CC4)C
CHEMBL161956,9.66,EGFR,C1=2C(=NC=NC1=CN=C(C2)N(CCO)C)NC3=CC(Br)=CC=C3
CHEMBL521155,4.46,EGFR,N1=CN=C2C(=C1N)N=CN2CC(C=3C4=C(NC3)C=CC=C4)=O
CHEMBL1821867,5.72,EGFR,C1(=C(C=C(C=C1)C2=NN(C(C3=CC=C(C=C3)O)C2)C=4SC=C(N4)C5=CC=CC=C5)C)C
CHEMBL507936,5.7,EGFR,C1=CN=C2C=CC(C=3C=CC(=CC3)NC(NC4=CC=CC(=C4)C)=O)=C(C2=N1)N
CHEMBL511449,4.75,EGFR,N=1C2=C(C(=NC=N2)NC=3C=CC(=CC3)N4CCOCC4)SC1NC5=CC=C(S(=O)(=O)N)C=C5
5328253,10.0501,EGFR,BrC1=CC(NC=2N=CN=C3C2C=NC(N(C)C)=C3)=CC=C1
CHEMBL2426290,4.72,EGFR,C1(=CN=C(N=C1C=2C=NN3C2C=CC=C3)NC4=C(C=CC(=C4)NC(/C=C/CN(C)C)=O)OC)F
CHEMBL1981977,5.01,EGFR,ClC=1C(NC(=O)/C=C/C2=CC=CC=C2)=CC=CC1
CHEMBL2426287,5.81,EGFR,C1(=CN=C(N=C1C2=CNC3=C2C=CC=C3)NC4=C(C=CC(=C4)NC(/C=C/CN(C)C)=O)OC)Cl
72191671,7.60206,EGFR,ClC=1C=C(NC2=NC=NC=3C2=CC(OCCCN4CC(O)C4)=C(OC)C3)C=CC1F
CHEMBL3233795,8.7,EGFR,C12(OCCO1)CCN(C/C=C/C(NC3=CC=4C(=NC=NC4S3)NC=5C=C(C(=CC5)F)Cl)=O)CC2
CHEMBL371863,6.7,EGFR,C=12N(C=C(C1CC)C(=O)OCC)N=CN=C2NCC3=CC=CC=C3
CHEMBL270921,7.53,EGFR,N1=CC=C2C(=C1)C(NC3=C(C(=CC=C3)Br)NC(=O)C)=NC=N2
CHEMBL205059,9.05,EGFR,C=1(N=CC=2C(C1)=C(N=CN2)NC=3C=C(C(F)=CC3)Cl)NC(C#CCCN4CCCCC4)=O
CHEMBL141271,3.52,EGFR,C=1(C(=O)NCCC=2C=CC(=CC2)O)C(=CC=C(NCC=3C(=CC=C(C3)O)O)C1)O
CHEMBL1241473,6.0,EGFR,N=1C=C(N(=O)=O)C(NC2=CC=CC=C2C(N)=O)=NC1NC=3C=C(C(=C(C3)OC)OC)OC
CHEMBL1923007,7.47,EGFR,N1=CN=C(C=2N(C=CC21)CCO)NC3=CC=C(OC4=CC=CC(=C4)C(F)(F)F)C(Cl)=C3
CHEMBL1965631,5.7,EGFR,O=C(NC=1NN=C2C1C=C(C=3N=NN(C3)CC4=CC=CC=C4)C=C2)CN(C)C
57397269,6.4318,EGFR,ClC=1C(OCC2=CC(F)=CC=C2)=CC=C(NC3=NC=NC(OC4=CC(NCC(OCC)=O)=CC=C4)=C3)C1
CHEMBL30973,7.43,EGFR,C=1(C2=C(C=CC(NC(/C=C/CN(C)C)=O)=C2)N=CC1C#N)NC=3C=C(Br)C=CC3
CHEMBL120979,8.1,EGFR,C1(=C2C(=NC=NC2=NN1)NC3=CC(Cl)=CC=C3)NC4=CC(OC)=CC=C4
70686191,5.45223,EGFR,ClC=1C=C(NC(=O)C=2C=C([NH2]C(=O)CCCCCC(O)=NO)C=CC2O)C=CC1F
CHEMBL596755,7.81,EGFR,C=1(C=C2C(=NC=NC2=CC1OC)NC=3C=CC(F)=C(Cl)C3)S(CCCCCCC(NO)=O)(=O)=O
CHEMBL47940,5.49,EGFR,NC1=NC=NC=2N(C3CCCC3)C=C(C12)C4=CC=C(C=C4)OC5=CC=CC=C5
CHEMBL1821877,5.03,EGFR,C1(=CC=C(C=C1)C2=NN(C(C=3C=CC(=CC3)Cl)C2)C=4SC=C(N4)C5=CC=CC=C5)Br
CHEMBL493428,7.62,EGFR,C=1C=C2C(=CC1NC3=NC=NC4=CC=C(C=C43)OCCCCNCCS(C)(=O)=O)C=NN2CC5=CC=CC(=C5)F
CHEMBL2002346,6.2,EGFR,N1C=2N=CC=CC2C(C=3N=CN=C(NCC4=CC=CC=C4)C3)=C1
CHEMBL2032376,8.94,EGFR,N1=C(N=C2N(C(N(CC2=C1)C)=O)C=3C=CC=C(NC(C=C)=O)C3)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC
CHEMBL473427,8.1,EGFR,N1=CN=C2C(=C1NC3=CC=C(C(Cl)=C3)OCC4=CC=CC(=C4)F)SC(=C2)C=5SC=CC5
CHEMBL73625,4.12,EGFR,C12=C(NC(=C1C)C)N=CN=C2NC3=C(Cl)C=CC=C3
CHEMBL418907,5.55,EGFR,C1(=C(C=CC(/C=C/N(=O)=O)=C1)OS(C=2C=CC(=CC2)C(O)=O)(=O)=O)OC
86302441,6.29243,EGFR,ClC=1N(N=C(C1C2C3C(N(C(=N)C2C(OCC)=O)C4=CC=CN=C4)=CC(CC3=O)(C)C)C)C5=CC=C(C=C5)C
CHEMBL109296,5.35,EGFR,N1(C=2N=C(NCC)N=CC2C=C(C1=O)C=3C(Cl)=CC=CC3Cl)C
CHEMBL305695,3.8,EGFR,C(C#N)(C#N)=CC1=CC=C(C=C1)O
CHEMBL284326,8.18,EGFR,N1=C2C(=NC=NC2=CC(=C1NC(C=C)=O)OCCCN3CCN(CC3)C)NC=4C=C(Cl)C(=CC4)F
CHEMBL332938,6.7,EGFR,C1=2C(=NC=NC1=CC=C(C2)OC)NCC3=CC=CC=C3
15159374,6.16178,EGFR,O=C(NC1=CC=2C(NC3=CC=C(C(C)(C)C)C=C3)=NC=NC2C=C1)C=C
CHEMBL305246,8.55,EGFR,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C(N5CCN(CC5)C)=O)=CC4C
CHEMBL590558,7.49,EGFR,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C=CC(=C(C3)Cl)F)OCCCCCC#C
90666151,8.61083,EGFR,O=C1N(C2=NC(=NC=C2C(=O)N3C1CCCC3)NC4=C(OC)C=C(N5CCN(CC5)C)C=C4)C6=CC(NC(=O)C=C)=CC=C6
CHEMBL91730,4.07,EGFR,C1(=C(N(C=2C=CC(=CC2)Cl)N=C1C3=CC=NC=C3)O)C=4C=CC(=CC4)F
CHEMBL356850,8.74,EGFR,C=12SC=3C=CC=CC3C1N=CN=C2NC=4C=C(Br)C=CC4
CHEMBL495979,6.96,EGFR,C1CC[C@@H](C#CC2=CC3=C(C(=NC=N3)NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)S2)N1
CHEMBL496174,8.15,EGFR,C1CC[C@H](C#CC2=CC3=C(C(=NC=N3)NC=4C=CC(=C(C4)Cl)OCC5=CC=CC(=C5)F)S2)N1
CHEMBL571809,6.62,EGFR,C1(=CC=C2N=CN=C(C2=C1)NC=3C=C(C=CC3)Cl)/N=N/N(COC(C)=O)C
CHEMBL2218935,4.6,EGFR,C=1C(=CC=C(C1)OCCN2CCCC2)NC3=NC=C(S3)C4=CC=CC=C4
CHEMBL95774,7.1,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(C=C)=O)OCCCN3CCOCC3)NC4=CC(Cl)=C(C=C4)F
CHEMBL116595,6.4,EGFR,C(/C(=C/C=1C=C(C(=C(C1)CSC=2C=CC=CC2)O)OC)/C#N)(=O)N
CHEMBL1821874,6.01,EGFR,C1(=C(C=C(C=C1)C=2CC(C3=CC=C(C=C3)O)N(N2)C=4SC=C(N4)C5=CC=C(C=C5)Cl)C)C
CHEMBL253292,6.42,EGFR,N=1C=NC(NC(=O)NC=2C(Cl)=CC=CC2Cl)=CC1NC3=CC=C(C=C3)OCCN(CC)CC
CHEMBL1973395,5.8,EGFR,OC1CCN(C2=NC=NC=3NC=C(C23)C=4C=CC=CC4)CC1
CHEMBL154580,5.0,EGFR,C1(=CC2=CC=CC=C2C=C1)C(C=C)=O
CHEMBL338662,5.9,EGFR,N(C=1C(NC2=C3C(C=C(N=C3)N)=NC=N2)=CC=CC1)(=O)=O
73349539,7.55284,EGFR,ClC1=CC(NC2=NC=NC3=C2C=C(C=4OC(CN5CCN(CC5)C(OCC)=O)=CC4)C=C3)=CC=C1OCC6=CC(F)=CC=C6
CHEMBL408397,8.58,EGFR,N=1C=CC=2C(C1)=C(N=CN2)NC=3C(=C(C=CC3)Br)N(CCO)C
5328761,6.25181,EGFR,FC=1C=CC(C(=O)/C(=C/C2=CC(O)=C(O)C=C2)/C#N)=CC1
CHEMBL279329,6.6,EGFR,C1(=CC=C2C(=C1)C(NC3=CC(=C(C=C3)F)Cl)=NC=N2)NC(CCI)=O
44564530,9.01011,EGFR,ClC=1C=C(CC2=NC=NC=3C2=NC(NC(=O)C=C)=C(OCCOC)C3)C=CC1F
CHEMBL175409,6.1,EGFR,N=1C(=C2C(C=3C=CC=C(OC)C3)=CN(C2=NC1)C4=CC=C(C=C4)CC(NCCO)=O)N
CHEMBL1966722,5.7,EGFR,ClC=1C=CC(NC(=S)NNC(=O)C(O)(C2=CC=CC=C2)C3=CC=CC=C3)=CC1
CHEMBL3297998,6.47,EGFR,C1(=NC2=C(C(=N1)N(C=3C=CC(=CC3)OC)CCCC)C=C(O2)C)C
CHEMBL1910275,4.32,EGFR,C1(=NC=2C(C(=N1)N)=C(C(=C(N2)NCCO)C#N)C)NCCO
CHEMBL543669,5.4,EGFR,C1=2C(N(C3=CC=CC=C3)C)=NC=NC1=CC(=C(C2)OC)OC
CHEMBL139307,8.48,EGFR,C1=2C(=NC=NC1=CC=C(C2)N(C(C=C)=O)CCCN3CCOCC3)NC=4C=C(Br)C=CC4
CHEMBL1966343,5.7,EGFR,O1N=C(C=C1C=2C=C3C(NN=C3N)=CC2)CC(C)C
CHEMBL373207,8.51,EGFR,C=1(C=CC2=NC=NC(=C2C1)NC3=CC(=C(C=C3)F)Cl)NC(C#CCN(CC)CC)=O
CHEMBL312753,9.0,EGFR,C=12SC(C3=CC=C(C=C3)CO)=CC1N=CN=C2NC4=CC=5C=CNC5C=C4
CHEMBL7724,4.6,EGFR,C=1(C(=CC=2N=CC(=NC2C1)C=3C=CC=CC3)C)C
CHEMBL471901,4.6,EGFR,C=1(N=C(C(=CN1)C(=O)N)NC2=CC(=CC=C2)C(F)(F)F)NCCN
CHEMBL592480,6.25,EGFR,C1=CC(=C(/C=N/NC=2SC=C(N2)O)C=C1Cl)O
CHEMBL260092,5.7,EGFR,N=1C(=C2C(NCCC(C3=CC=C(NC(NC4=CC=CC(=C4)C(F)(F)F)=O)C=C3)=N2)=NC1)N
CHEMBL1829274,4.67,EGFR,C(CC=1C=C(C=CC1)Br)(=O)NS(C=2C=CC(=CC2)Cl)(=O)=O
CHEMBL3233786,8.4,EGFR,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN4CCC(CC4)F)=O
CHEMBL460746,6.55,EGFR,C1=CC(=CC=C1N(=O)=O)C(NC(NC2=CC(=C(C=C2)O)C3=NC4=C(S3)C=CC=C4)=S)=O
CHEMBL362611,6.66,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN3CCC(CC3)O)=O)OCC)NC4=CC(Cl)=C(C=C4)OCC5=CC=CC=C5
CHEMBL1242201,6.36,EGFR,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)OC)C2C1N)C4CCCC4
44388483,7.14267,EGFR,ClC1=C(NCC=2C=CC=NC2)C=CC(NC=3C=4C(N=CC3C#N)=CC(OC)=C(NC(=O)/C=C/CN(C)C)C4)=C1
CHEMBL1088633,5.0,EGFR,C1(=C(C=C2C(=C1)CCN=C2C3=CC=CC(=C3)Cl)Cl)OC
CHEMBL3040806,7.38,EGFR,C=1C2=C(C=C3C1N=CN=C3NC=4C=C(C=CC4)C5=CC=CC=C5)OCCO2
CHEMBL3092324,7.39,EGFR,S(=O)(=O)(CCNC(NC1=CC2=C(N=CN=C2C=C1O[C@@H]3COCC3)NC=4C=C(C(=CC4)F)Cl)=O)C
CHEMBL91748,6.6,EGFR,C=1(C=2C(=CC=C(NC(/C=C/N(C)C)=O)C2)N=CN1)NC=3C=C(Br)C=CC3
CHEMBL2336361,5.0,EGFR,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)F)=O
CHEMBL403569,6.49,EGFR,C1=C(OC[C@H]2N(CCC2)C(=O)CO)C=3C(=NC=NC3C=C1)NC=4C=CC(OCC5=NC=CC=C5)=C(Cl)C4
CHEMBL249927,7.01,EGFR,C1=C(OC[C@@H]2N(CCC2)C(=O)CO)C=3C(=NC=NC3C=C1)NC=4C=CC(OCC5=NC=CC=C5)=C(Cl)C4
CHEMBL210833,4.6,EGFR,C1CCC=2C(=C(NC(C3=CC=C(C(=C3)OC)OC)=O)SC2C1)C(N)=O
90645481,6.91328,EGFR,FC(F)(F)C=1C=CC(NC2=NC(=NC=3OC(=CC23)C)C)=CC1
CHEMBL1985074,5.7,EGFR,ClC1=C2C(=NC=3C1=CC(SC)=CC3)C(=O)NCC2
CHEMBL204268,6.73,EGFR,N=1C=NC(=C2C(=CC(=CC12)OC)OC3CCOC3)NC4=CC(=C(C=C4)F)Cl
CHEMBL1929306,4.42,EGFR,C1=CC(C2=NN=C(SCC3=CC=CC=C3)O2)=C(C=C1)OCC
CHEMBL1991180,5.7,EGFR,O1N=C(N2N=NC(=C2C(=O)NN=C(C3=C(O)C=C(O)C=C3)C)COC)C(=N1)N
CHEMBL2335013,4.71,EGFR,C=1(N=C2C(=C(N1)NC=3C=C(C=CC3)C(F)(F)F)C=C(N2)CCC4=CC=CC=N4)N
CHEMBL2148046,7.28,EGFR,C(CS(C(C)C)(=O)=O)(=O)NCCN1C=CC2=NC=NC(=C21)NC=3C=CC(=C(C3)Cl)OC=4C=C(C=CC4)C(F)(F)F
CHEMBL440453,4.94,EGFR,C=1(C=2C(=CC(=CC2O)OC)N=CC1C3=CC(Cl)=CC=C3)O
CHEMBL440453,7.42,EGFR,C=1(C=2C(=CC(=CC2O)OC)N=CC1C3=CC(Cl)=CC=C3)O
CHEMBL1270795,5.3,EGFR,C=1(N=C(C2=NC=C(C3=CNN=C3)N2C1)NC=4SN=C(C4)C)SC
CHEMBL258940,8.52,EGFR,C=1(N=C2C(=CN1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC4CCN(CC4)C
CHEMBL421326,8.4,EGFR,S1C(=CC2=C1C(NC3=CC=4C=CNC4C=C3)=CC=N2)C5=CC=C(C=C5)CNCCOCCO
CHEMBL377408,5.7,EGFR,C=1C(C(NCC2=CC=CC=C2S(N)(=O)=O)=O)=NC(=C(C#N)C1N)OCC
CHEMBL91484,7.57,EGFR,C1(C(C=2C=CC=CC2)C1)NC=3C=4C(=CC(=C(C4)OCCCN(C)C)OC)N=CN3
5465574,5.30103,EGFR,OC1=C(C=C(N=CC=2C=C(O)C=CC2O)C=C1)C(O)=O
CHEMBL1928711,5.79,EGFR,C1=NC(=C2C=C(C=CC2=N1)NCC3=CC=C(C=C3)Cl)NC=4C=C(C=CC4)Br
CHEMBL122721,4.57,EGFR,C=1(C(=O)NCCCCCCCCCCCCCC)C(=CC=C(NCC2=C(C=CC(=C2)O)O)C1)O
CHEMBL133758,4.1,EGFR,C=1(C(=O)OC)C(=CC=C(/N=C/C2=C(C=CC(=C2)O)O)C1)O
CHEMBL1242472,5.23,EGFR,N1=CN=C2N(N=C(C=3C=CC(=C(C3)OC)OCC)C2=C1N)C(C)C
CHEMBL2029435,9.24,EGFR,N1=C(N=C2C(=C1)CN(C(N2C=3C=CC=C(NC(C=C)=O)C3)=O)C4CC4)NC=5C=CC(=CC5OC)N6CCN(CC6)C
CHEMBL162719,8.19,EGFR,C1=2C(=NC=NC1=CN=C(C2)N3CCN(CC3)C)NC4=CC(Br)=CC=C4
CHEMBL2437483,7.23,EGFR,C1=CC(=CC=C1NC2=NC3=C(C=N2)N=CC(N3C4=CC=C(C=C4)NC(=O)/C=C/CN(C)C)=O)OC
5329492,7.56992,EGFR,ClC=1C=C(NC2=NC=NC3=C2C=C(OCCCCNCCS(=O)(=O)C)C=C3)C=CC1OCC4=CC(F)=CC=C4
CHEMBL410659,5.02,EGFR,N1=C(N)C2=C(N=C(N2C=C1)[C@@H]3C[C@@H](C3)CN4CCC4)C=5C=C6C(C=CC(=N6)C7=CC=CC=C7)=CC5
14862546,5.1549,EGFR,S(OC1=CC=C(C=C1)/C=C/N(=O)=O)(=O)(=O)C=2C=CC(C(=O)N[C@H](C(=O)N[C@@H](C)C(O)=O)C)=CC2
CHEMBL490775,5.15,EGFR,N(C(C(NC(C(O)=O)C)=O)C)C(C=1C=CC(S(OC2=CC=C(C=C2)/C=C/N(=O)=O)(=O)=O)=CC1)=O
CHEMBL544067,5.96,EGFR,C(C(C=1C=CC(OCC2=CC=CC=C2)=CC1)=O)(CN3CCOCC3)=C
CHEMBL1986943,6.1,EGFR,ClC1=NC(=NC(C=2C3=C(NC2)N=CC=C3)=C1)NC4CCC(O)CC4
CHEMBL470010,7.6,EGFR,N=1C2=C(C(=NC=N2)NC=3C=C(C(=CC3)F)Cl)SC1NC=4C=CC(=CC4)S(=O)(=O)N(CCOC)CCOC
CHEMBL29641,6.9,EGFR,N=1C=NC=2C(C1NC=3C=C(C=CC3)SC)=CC(=C(C2)OC)OC
CHEMBL1966279,5.7,EGFR,S(=O)(=O)(NCCCN)C=1C=C(C(O)=NC2=CC=C(C3=NN=C(O)C=4C3=CC=CC4)C=C2)C=CC1
CHEMBL112925,5.06,EGFR,C1(=CC(=O)C2=C(O1)C=CC(N)=C2)C3=CC=C(C=C3)N
CHEMBL432941,5.05,EGFR,C1(=C(C=2CCCCC2N1)CCC(O)=O)/C=C/3\C(NC4=C3C=CC(C=5C=C(OC)C=CC5)=C4)=O
90655445,6.04096,EGFR,ClC=1N(N=C(C1C2C3C(N(C(=N)C2C(OCC)=O)C4=CC=CN=C4)=CCCC3=O)C)C5=CC=C(C=C5)C
CHEMBL1094196,5.9,EGFR,C(C=1C=CC(C2=CC=C(C=C2)OC)=CC1)N3C=C(C=4C=C(C=CC34)OCCC5=CC=C(C=C5)O)CCN
46831432,7.90309,EGFR,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)CCN(C)C)C3)C=CC1OCC4=NC=CC=C4
CHEMBL272187,9.04,EGFR,N1=CC=C2C(=C1)C(=NC=N2)NC3=C(C(=CC=C3)Br)NCCC4=CNC=N4
CHEMBL1095957,5.68,EGFR,C(CC1=CNC2=CC=C(C=C12)OCCC3=CC=C(C=C3)O)N
CHEMBL200142,5.59,EGFR,C=1C=C(C(=O)NC2=CC=C(C=C2)OC3=CC=CC=C3)C(O)=CC1NC(C=C)=O
CHEMBL26001,3.7,EGFR,C(O)(P(O)(=O)O)C=1C=CC2=CC=CC=C2C1
CHEMBL271408,8.45,EGFR,N=1C=CC=2C(C1)=C(N=CN2)NC3=CC=CC(=C3NCCCN4C=NC=C4)C
CHEMBL1242755,6.27,EGFR,N1=CN=C2N(N=C(C=3C=NC=4C(=CC=CC4)C3)C2=C1N)C5CCCC5
CHEMBL328710,4.6,EGFR,N1=C2C(=C(CC3=CC=C(C=C3)N(C)C)C1=O)C=CC=C2
616573,6.49485,EGFR,N(CC1=CC=CC=C1)C=2N=CN=C3C2C=CC=C3
CHEMBL545541,8.4,EGFR,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NCC=3C=CC=CC3
CHEMBL7775,5.06,EGFR,N1C(C2=CC(NC3=CC=CC=C3)=C(C=C2C1=O)N(C=4C=CC=CC4)C)=O
CHEMBL50647,6.66,EGFR,N1(C2=NC(NC3=CC=C(CC(=O)O)C=C3)=NC=C2C=C(C1=O)C4=C(Cl)C=CC=C4Cl)C
CHEMBL109625,4.21,EGFR,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC3=CC(C(C)C)=CC=C3
44428899,7.6038,EGFR,O(C1=C(NC(=O)CC=CN(C)C)C=C2C(N=CN=C2NC=3C(=O)C=C(OCC=4C=C(C=CC4)C)C(=O)C3)=C1)CC
CHEMBL3133901,5.66,EGFR,N=1C=2C(C(=NC1)NC=3C(=CC=CC3Br)F)=CC(=CC2)NC(C=C)=O
